"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa"
28,"English",14,-0.791237674,"Nonswitch","Noncognate",9,0.745753039,48,-0.566238356,276,5.620400866,276,5.620400866,NA,NA,NA,NA,78,"revisions","essay",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",7,0.011795119,49,-0.544026826,260,5.560681631,260,5.560681631,120,4.787491743,120,4.787491743,106,"popular","girlfriend",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",5,-0.722162802,58,-0.344123054,342,5.834810737,342,5.834810737,284,5.648974238,284,5.648974238,106,"years","restaurant",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",5,-0.722162802,39,-0.766142127,191,5.252273428,191,5.252273428,383,5.948034989,383,5.948034989,99,"bonne","guide",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",8,0.378774079,140,1.477222419,323,5.777652323,323,5.777652323,285,5.65248918,285,5.65248918,91,"respecté","bishop",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",9,0.745753039,54,-0.432969175,380,5.940171253,618,6.426488457,315,5.752572639,577,6.357842267,104,"attempted","potatoes",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",3,-1.456120722,135,1.366164768,NA,NA,NA,NA,299,5.700443573,299,5.700443573,89,"ami","bubble",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",7,0.011795119,11,-1.388064972,385,5.953243334,385,5.953243334,243,5.493061443,243,5.493061443,103,"matière","flashlight",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",6,-0.355183841,149,1.67712619,209,5.342334252,209,5.342334252,370,5.913503006,370,5.913503006,83,"années","muscles",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",5,-0.722162802,47,-0.588449886,NA,NA,NA,NA,233,5.451038454,233,5.451038454,93,"forêt","reptile",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",4,-1.089141762,144,1.56606854,246,5.505331536,246,5.505331536,213,5.361292166,457,6.124683391,86,"year","province",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",11,1.47971096,131,1.277318647,254,5.537334267,915,6.818924065,182,5.204006687,416,6.03068526,79,"incertitude","witness",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",4,-1.089141762,59,-0.321911524,195,5.272999559,195,5.272999559,NA,NA,292,5.676753802,76,"fire","prison",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",7,0.011795119,123,1.099626406,243,5.493061443,243,5.493061443,363,5.894402834,363,5.894402834,84,"planned","evening",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",7,0.011795119,85,0.25558826,313,5.746203191,313,5.746203191,229,5.433722004,229,5.433722004,96,"written","lamb",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",11,1.47971096,94,0.455492032,349,5.855071922,349,5.855071922,253,5.533389489,253,5.533389489,103,"intéressant","microscope",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",10,1.112731999,145,1.58828007,250,5.521460918,250,5.521460918,200,5.298317367,416,6.03068526,81,"historique","mission",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",10,1.112731999,19,-1.210372731,480,6.173786104,480,6.173786104,NA,NA,NA,NA,100,"priorities","empire",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",9,0.745753039,133,1.321741708,192,5.257495372,192,5.257495372,357,5.877735782,357,5.877735782,104,"different","oranges",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",11,1.47971096,98,0.544338152,227,5.424950017,227,5.424950017,290,5.669880923,592,6.383506635,80,"photographs","mountain",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",13,2.21366888,139,1.455010889,301,5.707110265,653,6.481577129,210,5.347107531,210,5.347107531,78,"perfectionist","photo",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",7,0.011795119,14,-1.321430381,234,5.455321115,840,6.733401892,437,6.079933195,437,6.079933195,93,"fenêtre","rainbow",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",5,-0.722162802,43,-0.677296007,NA,NA,NA,NA,NA,NA,194,5.267858159,96,"taken","lion",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",9,0.745753039,84,0.23337673,254,5.537334267,254,5.537334267,NA,NA,NA,NA,76,"dangerous","bridge",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",4,-1.089141762,111,0.833088044,290,5.669880923,290,5.669880923,176,5.170483995,176,5.170483995,86,"year","mushroom",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",9,0.745753039,17,-1.254795791,279,5.631211782,507,6.228511004,NA,NA,NA,NA,75,"personnes","piano",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",10,1.112731999,44,-0.655084477,360,5.886104031,360,5.886104031,NA,NA,NA,NA,94,"unexpected","scream",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",5,-0.722162802,63,-0.233065403,193,5.262690189,193,5.262690189,356,5.874930731,356,5.874930731,101,"bonne","bible",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",4,-1.089141762,106,0.722030393,NA,NA,NA,NA,NA,NA,NA,NA,94,"time","secret",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",4,-1.089141762,26,-1.054892019,NA,NA,362,5.891644212,299,5.700443573,299,5.700443573,83,"fait","players",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",5,-0.722162802,30,-0.966045899,187,5.231108617,187,5.231108617,295,5.686975356,295,5.686975356,77,"était","chapters",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",7,0.011795119,38,-0.788353657,542,6.295266001,767,6.642486801,296,5.690359454,296,5.690359454,88,"studied","statue",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",5,-0.722162802,52,-0.477392235,319,5.765191103,319,5.765191103,216,5.375278408,216,5.375278408,77,"fonds","machines",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",5,-0.722162802,12,-1.365853442,413,6.023447593,413,6.023447593,349,5.855071922,349,5.855071922,99,"bonne","queen",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",6,-0.355183841,134,1.343953238,NA,NA,NA,NA,NA,NA,NA,NA,87,"regard","fruits",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",15,2.9476268,102,0.633184273,568,6.342121419,568,6.342121419,NA,NA,NA,NA,75,"de grand valeur","altar",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",8,0.378774079,41,-0.721719067,436,6.077642243,436,6.077642243,NA,NA,NA,NA,98,"decision","wedding",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",5,-0.722162802,78,0.100107549,390,5.966146739,390,5.966146739,NA,NA,249,5.517452896,91,"terre","prince",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",4,-1.089141762,73,-0.010950102,289,5.666426688,289,5.666426688,NA,NA,NA,NA,85,"tuer","radio",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",5,-0.722162802,71,-0.055373162,394,5.976350909,394,5.976350909,293,5.680172609,545,6.300785795,82,"woman","potion",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",6,-0.355183841,33,-0.899411308,239,5.476463552,239,5.476463552,215,5.370638028,215,5.370638028,95,"projet","pollen",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",5,-0.722162802,13,-1.343641912,286,5.655991811,286,5.655991811,NA,NA,NA,NA,101,"bonne","sword",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",11,1.47971096,100,0.588761212,259,5.556828062,259,5.556828062,245,5.501258211,467,6.146329258,102,"adventurous","bikini",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Cognate",8,0.378774079,150,1.699337721,323,5.777652323,323,5.777652323,246,5.505331536,246,5.505331536,84,"designed","village",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",5,-0.722162802,0,-1.632391804,NA,NA,NA,NA,NA,NA,NA,NA,105,"ruiné","sandal",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Noncognate",7,0.011795119,29,-0.988257429,NA,NA,397,5.983936281,294,5.683579767,294,5.683579767,95,"pensait","garlic",5,-0.572194350709351
28,"English",14,-0.791237674,"Nonswitch","Noncognate",6,-0.355183841,68,-0.122007753,255,5.541263545,255,5.541263545,230,5.438079309,230,5.438079309,88,"people","castle",5,-0.572194350709351
28,"English",14,-0.791237674,"Switch","Cognate",6,-0.355183841,28,-1.010468959,254,5.537334267,254,5.537334267,223,5.407171771,223,5.407171771,97,"soleil","glacier",5,-0.572194350709351
29,"English",24,-0.303360831,"Nonswitch","Cognate",6,-0.355183841,112,0.855299574,NA,NA,NA,NA,NA,NA,NA,NA,93,"forest","reptile",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",12,1.84668992,133,1.321741708,206,5.327876169,206,5.327876169,139,4.934473933,139,4.934473933,102,"anniversaire","diaper",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",4,-1.089141762,132,1.299530178,NA,NA,NA,NA,230,5.438079309,230,5.438079309,81,"side","package",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",4,-1.089141762,144,1.56606854,NA,NA,NA,NA,210,5.347107531,210,5.347107531,91,"land","prince",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",4,-1.089141762,104,0.677607333,NA,NA,NA,NA,168,5.123963979,168,5.123963979,99,"good","guide",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",6,-0.355183841,15,-1.299218851,103,4.634728988,103,4.634728988,177,5.176149733,177,5.176149733,92,"maison","costume",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",5,-0.722162802,7,-1.476911092,NA,NA,NA,NA,213,5.361292166,213,5.361292166,83,"years","muscles",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",5,-0.722162802,71,-0.055373162,NA,NA,NA,NA,NA,NA,NA,NA,86,"année","province",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",9,0.745753039,117,0.966357225,172,5.147494477,172,5.147494477,146,4.983606622,146,4.983606622,79,"extremely","missile",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",9,0.745753039,20,-1.1881612,150,5.010635294,150,5.010635294,298,5.697093487,298,5.697093487,105,"merciless","dragon",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",5,-0.722162802,115,0.921934165,NA,NA,NA,NA,NA,NA,NA,NA,98,"monde","divorce",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",3,-1.456120722,5,-1.521334153,NA,NA,NA,NA,195,5.272999559,195,5.272999559,76,"feu","prison",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",11,1.47971096,118,0.988568755,NA,NA,NA,NA,NA,NA,NA,NA,103,"interesting","microscope",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",9,0.745753039,54,-0.432969175,145,4.976733742,145,4.976733742,NA,NA,NA,NA,88,"personnes","castle",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",6,-0.355183841,52,-0.477392235,167,5.117993812,167,5.117993812,NA,NA,NA,NA,96,"prises","lion",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",10,1.112731999,67,-0.144219283,NA,NA,NA,NA,149,5.003946306,149,5.003946306,106,"des années","restaurant",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",9,0.745753039,1,-1.610180273,162,5.087596335,162,5.087596335,168,5.123963979,168,5.123963979,106,"populaire","girlfriend",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",9,0.745753039,82,0.18895367,162,5.087596335,162,5.087596335,170,5.135798437,170,5.135798437,76,"dangereux","bridge",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",5,-0.722162802,97,0.522126622,101,4.615120517,101,4.615120517,274,5.613128106,274,5.613128106,82,"femme","potion",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",7,0.011795119,35,-0.854988248,NA,NA,NA,NA,NA,NA,NA,NA,96,"écrites","lamb",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",5,-0.722162802,68,-0.122007753,184,5.214935758,184,5.214935758,253,5.533389489,253,5.533389489,84,"conçu","village",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",3,-1.456120722,102,0.633184273,NA,NA,NA,NA,57,4.043051268,57,4.043051268,77,"was","chapters",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",7,0.011795119,45,-0.632872946,NA,NA,NA,NA,NA,NA,NA,NA,95,"project","pollen",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",6,-0.355183841,148,1.65491466,NA,NA,NA,NA,167,5.117993812,167,5.117993812,105,"ruined","sandal",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",6,-0.355183841,129,1.232895587,91,4.510859507,91,4.510859507,NA,NA,71,4.262679877,93,"window","rainbow",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",11,1.47971096,9,-1.432488032,180,5.192956851,180,5.192956851,172,5.147494477,172,5.147494477,79,"uncertainty","witness",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",15,2.9476268,121,1.055203346,421,6.042632834,421,6.042632834,NA,NA,NA,NA,78,"perfectionniste","photo",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",8,0.378774079,56,-0.388546115,170,5.135798437,170,5.135798437,NA,NA,NA,NA,98,"décision","wedding",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",5,-0.722162802,47,-0.588449886,NA,NA,NA,NA,NA,NA,NA,NA,77,"funds","machines",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",5,-0.722162802,150,1.699337721,176,5.170483995,176,5.170483995,NA,NA,NA,NA,82,"homme","pencil",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",8,0.378774079,159,1.899241492,NA,NA,208,5.33753808,NA,NA,NA,NA,84,"planifié","evening",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",5,-0.722162802,142,1.521645479,NA,NA,NA,NA,181,5.198497031,181,5.198497031,94,"temps","secret",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",10,1.112731999,37,-0.810565188,287,5.659482216,287,5.659482216,NA,NA,NA,NA,100,"bien connu","prayer",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",11,1.47971096,145,1.58828007,200,5.298317367,200,5.298317367,242,5.488937726,242,5.488937726,90,"dommageable","police",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",4,-1.089141762,62,-0.255276934,NA,NA,NA,NA,NA,NA,NA,NA,85,"kill","radio",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",4,-1.089141762,152,1.743760781,NA,NA,NA,NA,145,4.976733742,145,4.976733742,99,"good","queen",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",6,-0.355183841,27,-1.032680489,179,5.187385806,179,5.187385806,166,5.111987788,166,5.111987788,103,"matter","flashlight",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",12,1.84668992,4,-1.543545683,NA,NA,NA,NA,NA,NA,178,5.18178355,85,"dinner party","phone",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",4,-1.089141762,84,0.23337673,NA,NA,NA,NA,53,3.970291914,53,3.970291914,83,"done","players",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",10,1.112731999,94,0.455492032,227,5.424950017,227,5.424950017,NA,NA,NA,NA,97,"historical","mammoth",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",7,0.011795119,16,-1.277007321,189,5.241747015,189,5.241747015,158,5.062595033,158,5.062595033,95,"thought","garlic",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",9,0.745753039,46,-0.610661416,NA,NA,NA,NA,NA,NA,NA,NA,91,"respected","bishop",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",9,0.745753039,141,1.499433949,180,5.192956851,180,5.192956851,185,5.220355825,185,5.220355825,104,"différent","oranges",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",6,-0.355183841,123,1.099626406,NA,NA,NA,NA,319,5.765191103,319,5.765191103,80,"livres","religion",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",4,-1.089141762,72,-0.033161632,NA,NA,NA,NA,NA,NA,NA,NA,101,"good","bible",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",7,0.011795119,18,-1.232584261,141,4.94875989,141,4.94875989,NA,NA,NA,NA,92,"magasin","blanket",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",4,-1.089141762,154,1.788183841,NA,NA,NA,NA,NA,NA,NA,NA,101,"good","sword",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",10,1.112731999,155,1.810395371,NA,NA,NA,NA,NA,NA,59,4.077537444,81,"historical","mission",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",9,0.745753039,88,0.322222851,NA,NA,NA,NA,193,5.262690189,193,5.262690189,78,"révisions","essay",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",3,-1.456120722,3,-1.565757213,132,4.882801923,132,4.882801923,NA,NA,NA,NA,97,"sun","glacier",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",6,-0.355183841,153,1.765972311,NA,NA,NA,NA,119,4.779123493,119,4.779123493,89,"friend","bubble",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",4,-1.089141762,156,1.832606901,143,4.96284463,143,4.96284463,NA,NA,NA,NA,87,"look","fruits",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",5,-0.722162802,134,1.343953238,NA,NA,382,5.945420609,161,5.081404365,161,5.081404365,104,"tenté","potatoes",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",9,0.745753039,162,1.965876082,NA,NA,NA,NA,162,5.087596335,162,5.087596335,100,"priorités","empire",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",6,-0.355183841,42,-0.699507537,158,5.062595033,407,6.008813185,NA,NA,NA,NA,88,"étudié","statue",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",5,-0.722162802,10,-1.410276502,NA,NA,NA,NA,NA,NA,NA,NA,87,"store","clouds",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",4,-1.089141762,135,1.366164768,180,5.192956851,180,5.192956851,222,5.402677382,222,5.402677382,89,"were","jungle",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Cognate",6,-0.355183841,57,-0.366334584,144,4.9698133,144,4.9698133,172,5.147494477,172,5.147494477,75,"people","piano",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",7,0.011795119,158,1.877029962,NA,NA,NA,NA,NA,NA,NA,NA,90,"manière","French",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Cognate",11,1.47971096,163,1.988087613,NA,NA,NA,NA,NA,NA,NA,NA,102,"aventureuse","bikini",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",13,2.21366888,99,0.566549682,168,5.123963979,168,5.123963979,161,5.081404365,161,5.081404365,80,"photographies","mountain",4,-0.828259225888674
29,"English",24,-0.303360831,"Switch","Noncognate",5,-0.722162802,78,0.100107549,203,5.313205979,203,5.313205979,NA,NA,NA,NA,86,"année","mushroom",4,-0.828259225888674
29,"English",24,-0.303360831,"Nonswitch","Noncognate",8,0.378774079,172,2.187991384,96,4.564348191,96,4.564348191,NA,NA,NA,NA,75,"valuable","altar",4,-0.828259225888674
30,"English",15,-0.74244999,"Nonswitch","Cognate",5,-0.722162802,145,1.58828007,209,5.342334252,209,5.342334252,317,5.758901774,317,5.758901774,96,"taken","lion",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",5,-0.722162802,72,-0.033161632,146,4.983606622,146,4.983606622,329,5.796057751,329,5.796057751,92,"house","costume",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",5,-0.722162802,76,0.055684489,246,5.505331536,246,5.505331536,274,5.613128106,274,5.613128106,92,"store","blanket",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",9,0.745753039,101,0.610972743,250,5.521460918,250,5.521460918,201,5.303304908,201,5.303304908,75,"personnes","piano",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",11,1.47971096,73,-0.010950102,635,6.453624999,635,6.453624999,275,5.616771098,275,5.616771098,103,"intéressant","microscope",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",7,0.011795119,109,0.788664984,206,5.327876169,206,5.327876169,228,5.429345629,228,5.429345629,103,"matière","flashlight",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",5,-0.722162802,20,-1.1881612,573,6.350885717,573,6.350885717,284,5.648974238,284,5.648974238,91,"terre","prince",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",8,0.378774079,0,-1.632391804,260,5.560681631,443,6.09356977,321,5.771441123,526,6.265301213,98,"decision","wedding",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",5,-0.722162802,174,2.232414444,186,5.225746674,186,5.225746674,259,5.556828062,259,5.556828062,99,"bonne","queen",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",8,0.378774079,31,-0.943834369,320,5.768320996,320,5.768320996,309,5.733341277,309,5.733341277,90,"damaging","police",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",11,1.47971096,16,-1.277007321,389,5.963579344,389,5.963579344,265,5.579729826,265,5.579729826,102,"adventurous","bikini",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",5,-0.722162802,93,0.433280501,211,5.351858133,211,5.351858133,NA,NA,NA,NA,99,"bonne","guide",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",8,0.378774079,85,0.25558826,NA,NA,NA,NA,409,6.013715156,409,6.013715156,102,"birthday","diaper",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",7,0.011795119,39,-0.766142127,200,5.298317367,474,6.161207322,252,5.529429088,252,5.529429088,95,"pensait","garlic",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",6,-0.355183841,99,0.566549682,NA,NA,NA,NA,239,5.476463552,239,5.476463552,95,"projet","pollen",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",11,1.47971096,121,1.055203346,219,5.38907173,219,5.38907173,383,5.948034989,383,5.948034989,80,"photographs","mountain",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",4,-1.089141762,54,-0.432969175,NA,NA,NA,NA,236,5.463831805,236,5.463831805,86,"year","province",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",9,0.745753039,88,0.322222851,341,5.831882477,341,5.831882477,205,5.323009979,205,5.323009979,104,"different","oranges",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",7,0.011795119,7,-1.476911092,NA,NA,NA,NA,200,5.298317367,413,6.023447593,89,"étaient","jungle",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",4,-1.089141762,65,-0.188642343,267,5.587248658,267,5.587248658,237,5.468060141,237,5.468060141,83,"fait","players",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",7,0.011795119,169,2.121356794,NA,NA,NA,NA,172,5.147494477,322,5.774551546,87,"magasin","clouds",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",10,1.112731999,150,1.699337721,149,5.003946306,345,5.843544417,453,6.115892125,453,6.115892125,97,"historique","mammoth",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",10,1.112731999,168,2.099145263,272,5.605802066,272,5.605802066,NA,NA,NA,NA,81,"historique","mission",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",5,-0.722162802,100,0.588761212,302,5.710427017,302,5.710427017,259,5.556828062,259,5.556828062,101,"bonne","sword",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",10,1.112731999,135,1.366164768,372,5.918893854,481,6.17586727,250,5.521460918,474,6.161207322,100,"priorities","empire",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",6,-0.355183841,136,1.388376298,178,5.18178355,371,5.916202063,246,5.505331536,246,5.505331536,87,"regard","fruits",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",6,-0.355183841,102,0.633184273,221,5.398162702,221,5.398162702,256,5.545177444,256,5.545177444,83,"années","muscles",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",15,2.9476268,84,0.23337673,768,6.643789733,768,6.643789733,315,5.752572639,315,5.752572639,75,"de grand valeur","altar",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",3,-1.456120722,152,1.743760781,190,5.247024072,190,5.247024072,174,5.159055299,174,5.159055299,89,"ami","bubble",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",3,-1.456120722,105,0.699818863,182,5.204006687,182,5.204006687,199,5.293304825,199,5.293304825,90,"way","French",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Noncognate",4,-1.089141762,170,2.143568324,NA,NA,367,5.905361848,167,5.117993812,167,5.117993812,81,"côté","package",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Noncognate",10,1.112731999,36,-0.832776718,531,6.274762021,531,6.274762021,235,5.459585514,535,6.282266747,100,"well-known","prayer",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",13,2.21366888,13,-1.343641912,384,5.950642553,579,6.361302478,253,5.533389489,253,5.533389489,78,"perfectionist","photo",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",5,-0.722162802,158,1.877029962,NA,NA,NA,NA,504,6.222576268,504,6.222576268,82,"woman","potion",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",7,0.011795119,125,1.144049466,444,6.095824562,444,6.095824562,308,5.730099783,308,5.730099783,88,"studied","statue",5,-0.572194350709351
30,"English",15,-0.74244999,"Nonswitch","Cognate",8,0.378774079,32,-0.921622838,322,5.774551546,322,5.774551546,164,5.099866428,406,6.00635316,84,"designed","village",5,-0.572194350709351
30,"English",15,-0.74244999,"Switch","Cognate",5,-0.722162802,92,0.411068971,242,5.488937726,242,5.488937726,277,5.624017506,277,5.624017506,77,"fonds","machines",5,-0.572194350709351
