"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa"
17,"English",35,0.233303697,"Nonswitch","Cognate",6,-0.355183841,44,-0.655084477,NA,NA,NA,NA,140,4.941642423,313,5.746203191,75,"people","piano",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Noncognate",9,0.745753039,64,-0.210853873,187,5.231108617,357,5.877735782,281,5.638354669,281,5.638354669,76,"dangereux","bridge",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Cognate",5,-0.722162802,91,0.388857441,243,5.493061443,557,6.32256524,295,5.686975356,295,5.686975356,98,"monde","divorce",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Noncognate",5,-0.722162802,61,-0.277488464,247,5.509388337,247,5.509388337,391,5.96870756,391,5.96870756,86,"année","mushroom",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Noncognate",13,2.21366888,79,0.122319079,399,5.988961417,1238,7.121252453,337,5.82008293,337,5.82008293,80,"photographies","mountain",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Cognate",11,1.47971096,134,1.343953238,246,5.505331536,429,6.061456919,403,5.998936562,403,5.998936562,102,"aventureuse","bikini",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",6,-0.355183841,89,0.344434381,NA,NA,NA,NA,202,5.308267697,202,5.308267697,93,"forest","reptile",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Noncognate",5,-0.722162802,109,0.788664984,378,5.934894196,1286,7.159291905,216,5.375278408,216,5.375278408,104,"tenté","potatoes",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",5,-0.722162802,6,-1.499122623,160,5.075173815,160,5.075173815,258,5.552959585,258,5.552959585,83,"years","muscles",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",4,-1.089141762,107,0.744241924,123,4.812184355,123,4.812184355,349,5.855071922,349,5.855071922,81,"side","package",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Cognate",3,-1.456120722,4,-1.543545683,171,5.141663557,171,5.141663557,265,5.579729826,967,6.874198495,76,"feu","prison",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",6,-0.355183841,125,1.144049466,234,5.455321115,234,5.455321115,229,5.433722004,229,5.433722004,89,"friend","bubble",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",4,-1.089141762,128,1.210684057,263,5.572154032,263,5.572154032,324,5.780743516,324,5.780743516,87,"look","fruits",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",7,0.011795119,36,-0.832776718,199,5.293304825,199,5.293304825,237,5.468060141,237,5.468060141,95,"project","pollen",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Cognate",5,-0.722162802,77,0.077896019,297,5.693732139,297,5.693732139,380,5.940171253,380,5.940171253,82,"femme","potion",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",4,-1.089141762,81,0.166742139,NA,NA,NA,NA,NA,NA,NA,NA,99,"good","guide",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",12,1.84668992,3,-1.565757213,160,5.075173815,160,5.075173815,318,5.762051383,318,5.762051383,85,"dinner party","phone",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",6,-0.355183841,22,-1.14373814,186,5.225746674,186,5.225746674,396,5.981414211,802,6.687108608,103,"matter","flashlight",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Noncognate",7,0.011795119,15,-1.299218851,494,6.202535517,494,6.202535517,220,5.393627546,618,6.426488457,92,"magasin","blanket",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Cognate",10,1.112731999,53,-0.455180705,375,5.926926026,375,5.926926026,270,5.598421959,270,5.598421959,106,"des années","restaurant",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Noncognate",12,1.84668992,108,0.766453454,260,5.560681631,260,5.560681631,311,5.739792912,311,5.739792912,102,"anniversaire","diaper",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",4,-1.089141762,110,0.810876514,180,5.192956851,619,6.428105273,198,5.288267031,442,6.091309882,89,"were","jungle",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",7,0.011795119,13,-1.343641912,214,5.365976015,214,5.365976015,267,5.587248658,267,5.587248658,95,"thought","garlic",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",4,-1.089141762,119,1.010780286,226,5.420534999,226,5.420534999,385,5.953243334,385,5.953243334,91,"land","prince",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",4,-1.089141762,126,1.166260997,177,5.176149733,177,5.176149733,349,5.855071922,349,5.855071922,101,"good","sword",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Cognate",5,-0.722162802,117,0.966357225,133,4.890349128,133,4.890349128,324,5.780743516,496,6.206575927,94,"temps","secret",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",10,1.112731999,75,0.033472958,540,6.29156914,795,6.678342115,155,5.043425117,340,5.828945618,97,"historical","mammoth",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",3,-1.456120722,80,0.144530609,NA,NA,NA,NA,374,5.924255797,374,5.924255797,77,"was","chapters",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",9,0.745753039,93,0.433280501,141,4.94875989,141,4.94875989,456,6.12249281,456,6.12249281,79,"extremely","missile",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Noncognate",9,0.745753039,37,-0.810565188,201,5.303304908,201,5.303304908,289,5.666426688,289,5.666426688,91,"respected","bishop",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Noncognate",9,0.745753039,70,-0.077584692,234,5.455321115,234,5.455321115,281,5.638354669,281,5.638354669,78,"révisions","essay",11,0.962199974282579
17,"English",35,0.233303697,"Nonswitch","Cognate",4,-1.089141762,56,-0.388546115,144,4.9698133,461,6.133398043,285,5.65248918,421,6.042632834,101,"good","bible",11,0.962199974282579
17,"English",35,0.233303697,"Switch","Cognate",5,-0.722162802,55,-0.410757645,562,6.33150185,1400,7.244227516,344,5.840641657,523,6.259581464,86,"année","province",11,0.962199974282579
18,"English",10,-0.986388412,"Nonswitch","Noncognate",5,-0.722162802,74,0.011261428,209,5.342334252,408,6.011267174,186,5.225746674,367,5.905361848,92,"store","blanket",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",7,0.011795119,167,2.076933733,NA,NA,NA,NA,245,5.501258211,245,5.501258211,87,"magasin","clouds",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",5,-0.722162802,90,0.366645911,214,5.365976015,214,5.365976015,235,5.459585514,235,5.459585514,77,"fonds","machines",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",4,-1.089141762,26,-1.054892019,172,5.147494477,172,5.147494477,194,5.267858159,429,6.061456919,76,"fire","prison",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",6,-0.355183841,158,1.877029962,121,4.795790546,121,4.795790546,164,5.099866428,418,6.035481433,88,"people","castle",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",4,-1.089141762,63,-0.233065403,166,5.111987788,166,5.111987788,146,4.983606622,146,4.983606622,83,"fait","players",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",9,0.745753039,86,0.27779979,200,5.298317367,200,5.298317367,188,5.236441963,188,5.236441963,104,"different","oranges",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",10,1.112731999,148,1.65491466,195,5.272999559,195,5.272999559,252,5.529429088,252,5.529429088,97,"historique","mammoth",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",4,-1.089141762,48,-0.566238356,151,5.017279837,526,6.265301213,189,5.241747015,189,5.241747015,85,"tuer","radio",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",6,-0.355183841,113,0.877511105,215,5.370638028,215,5.370638028,182,5.204006687,182,5.204006687,97,"soleil","glacier",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",3,-1.456120722,150,1.699337721,NA,NA,NA,NA,202,5.308267697,202,5.308267697,89,"ami","bubble",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",5,-0.722162802,50,-0.521815296,154,5.036952602,154,5.036952602,244,5.497168225,244,5.497168225,80,"books","religion",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",7,0.011795119,107,0.744241924,289,5.666426688,702,6.553933404,326,5.786897381,326,5.786897381,103,"matière","flashlight",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",5,-0.722162802,164,2.010299143,171,5.141663557,171,5.141663557,NA,NA,NA,NA,93,"forêt","reptile",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",6,-0.355183841,97,0.522126622,202,5.308267697,202,5.308267697,206,5.327876169,206,5.327876169,95,"projet","pollen",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",11,1.47971096,16,-1.277007321,212,5.356586275,365,5.899897354,188,5.236441963,188,5.236441963,102,"adventurous","bikini",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",5,-0.722162802,3,-1.565757213,145,4.976733742,145,4.976733742,235,5.459585514,377,5.932245187,105,"ruiné","sandal",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",5,-0.722162802,20,-1.1881612,135,4.905274778,135,4.905274778,203,5.313205979,203,5.313205979,91,"terre","prince",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",3,-1.456120722,77,0.077896019,163,5.093750201,163,5.093750201,202,5.308267697,202,5.308267697,82,"man","pencil",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",11,1.47971096,76,0.055684489,212,5.356586275,212,5.356586275,236,5.463831805,236,5.463831805,79,"extrêmement","missile",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",8,0.378774079,31,-0.943834369,235,5.459585514,235,5.459585514,307,5.726847748,307,5.726847748,90,"damaging","police",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",11,1.47971096,135,1.366164768,191,5.252273428,191,5.252273428,201,5.303304908,201,5.303304908,79,"incertitude","witness",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",8,0.378774079,125,1.144049466,362,5.891644212,362,5.891644212,178,5.18178355,178,5.18178355,91,"respecté","bishop",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",5,-0.722162802,143,1.543857009,NA,NA,104,4.644390899,276,5.620400866,276,5.620400866,96,"taken","lion",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",10,1.112731999,157,1.854818432,201,5.303304908,474,6.161207322,202,5.308267697,425,6.052089169,94,"unexpected","scream",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",7,0.011795119,39,-0.766142127,210,5.347107531,437,6.079933195,329,5.796057751,329,5.796057751,95,"pensait","garlic",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",7,0.011795119,116,0.944145695,171,5.141663557,171,5.141663557,206,5.327876169,206,5.327876169,106,"popular","girlfriend",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",11,1.47971096,25,-1.07710355,309,5.733341277,2777,7.929126487,167,5.117993812,167,5.117993812,105,"impitoyable","dragon",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",5,-0.722162802,17,-1.254795791,191,5.252273428,191,5.252273428,243,5.493061443,243,5.493061443,98,"world","divorce",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",4,-1.089141762,168,2.099145263,304,5.717027701,390,5.966146739,NA,NA,NA,NA,81,"côté","package",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",9,0.745753039,57,-0.366334584,161,5.081404365,161,5.081404365,205,5.323009979,205,5.323009979,104,"attempted","potatoes",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",10,1.112731999,133,1.321741708,210,5.347107531,210,5.347107531,239,5.476463552,239,5.476463552,100,"priorities","empire",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",10,1.112731999,36,-0.832776718,176,5.170483995,176,5.170483995,192,5.257495372,192,5.257495372,100,"well-known","prayer",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",9,0.745753039,140,1.477222419,219,5.38907173,219,5.38907173,142,4.955827058,142,4.955827058,78,"revisions","essay",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",9,0.745753039,99,0.566549682,372,5.918893854,372,5.918893854,266,5.583496309,266,5.583496309,75,"personnes","piano",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Noncognate",9,0.745753039,93,0.433280501,216,5.375278408,216,5.375278408,236,5.463831805,383,5.948034989,76,"dangerous","bridge",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",6,-0.355183841,104,0.677607333,152,5.023880521,152,5.023880521,176,5.170483995,176,5.170483995,85,"souper","phone",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",5,-0.722162802,91,0.388857441,178,5.18178355,409,6.013715156,214,5.365976015,214,5.365976015,99,"bonne","guide",5,-0.568820657176412
18,"English",10,-0.986388412,"Nonswitch","Cognate",8,0.378774079,32,-0.921622838,166,5.111987788,166,5.111987788,245,5.501258211,245,5.501258211,84,"designed","village",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Cognate",6,-0.355183841,100,0.588761212,170,5.135798437,170,5.135798437,209,5.342334252,209,5.342334252,83,"années","muscles",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",5,-0.722162802,172,2.187991384,NA,NA,NA,NA,150,5.010635294,150,5.010635294,99,"bonne","queen",5,-0.568820657176412
18,"English",10,-0.986388412,"Switch","Noncognate",7,0.011795119,21,-1.16594967,265,5.579729826,265,5.579729826,218,5.384495063,218,5.384495063,93,"fenêtre","rainbow",5,-0.568820657176412
